# Gene Family	DSM_H4_Abundance-RPKs	DSM_H5_Abundance-RPKs	DSM_H6_Abundance-RPKs	DSM_H7_Abundance-RPKs	SM_H4_Abundance-RPKs	SM_H5_Abundance-RPKs	SM_H6_Abundance-RPKs	SM_H7_Abundance-RPKs
UNGROUPED|g__Parasaccharibacter.s__Parasaccharibacter_apium	536.563	602.246	1103.155	1092.78	2439.009	565.363	2544.397	80.855
UNGROUPED|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	13438.739	0.0	1068.816	0.0
UNGROUPED|g__Spiroplasma.s__Spiroplasma_melliferum	0.0	0.0	175.543	0.0	526.874	106.222	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex	81.79	91.515	164.557	53.29	492.027	195.42	367.762	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	0.0	0.0	16.636	0.0	8.662	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	0.894	0.0	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Bombella.s__Bombella_intestini	0.0	0.0	0.0	0.0	3.51	1.827	4.428	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	26.817	0.0	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	10.367	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	11.321	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	0.0	0.859	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	15.219	0.0	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Lactobacillus.s__Lactobacillus_apinorum	7.554	19.393	33.83	11.671	42.174	38.393	73.74	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Lactobacillus.s__Lactobacillus_kunkeei	74.236	68.474	120.395	41.619	337.176	136.731	253.43	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Meiothermus.s__Meiothermus_silvanus	0.0	3.648	0.0	0.0	0.0	0.0	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	6.113	0.0	0.0	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Parasaccharibacter.s__Parasaccharibacter_apium	0.0	0.0	10.332	0.0	10.532	6.289	9.523	0.0
GO:0000015: [CC] phosphopyruvate hydratase complex|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	32.956	0.0	7.613	0.0
GO:0000027: [BP] ribosomal large subunit assembly	44.887	162.065	242.264	97.288	647.508	316.328	438.737	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	17.295	0.0	0.0	0.0	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	7.634	0.0	23.971	0.0	20.835	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	4.566	0.0	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	69.216	0.0	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	10.848	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	12.902	21.494	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Lactobacillus.s__Lactobacillus_apinorum	0.0	32.47	33.34	17.435	24.833	90.958	86.144	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Lactobacillus.s__Lactobacillus_kunkeei	44.887	114.463	183.995	79.853	382.244	193.028	325.389	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Meiothermus.s__Meiothermus_silvanus	0.0	15.131	0.0	0.0	0.0	0.0	0.0	0.0
GO:0000027: [BP] ribosomal large subunit assembly|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	129.776	0.0	6.369	0.0
GO:0000028: [BP] ribosomal small subunit assembly	0.0	0.0	0.0	0.0	52.471	0.0	19.881	0.0
GO:0000028: [BP] ribosomal small subunit assembly|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	4.082	0.0	0.0	0.0
GO:0000028: [BP] ribosomal small subunit assembly|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	24.661	0.0	0.0	0.0
GO:0000028: [BP] ribosomal small subunit assembly|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	8.517	0.0
GO:0000028: [BP] ribosomal small subunit assembly|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	5.376	0.0	0.0	0.0
GO:0000028: [BP] ribosomal small subunit assembly|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	18.352	0.0	11.364	0.0
GO:0000034: [MF] adenine deaminase activity	41.533	70.692	125.102	34.104	254.333	150.626	253.559	0.0
GO:0000034: [MF] adenine deaminase activity|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	0.0	0.0	23.659	0.0	0.0	0.0
GO:0000034: [MF] adenine deaminase activity|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	4.785	0.0	0.0	0.0
GO:0000034: [MF] adenine deaminase activity|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	8.06	0.0	0.0
GO:0000034: [MF] adenine deaminase activity|g__Lactobacillus.s__Lactobacillus_apinorum	0.0	11.698	41.271	11.464	20.741	34.285	86.943	0.0
GO:0000034: [MF] adenine deaminase activity|g__Lactobacillus.s__Lactobacillus_kunkeei	41.533	58.994	83.831	22.64	205.148	108.282	166.616	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	160.694	245.492	321.249	79.883	1199.905	611.015	508.318	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	0.0	0.0	178.819	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	5.587	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Acinetobacter.s__Acinetobacter_seifertii	0.0	0.0	0.0	0.0	5.882	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Bombella.s__Bombella_intestini	0.0	19.494	0.0	0.0	0.0	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	7.634	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	50.815	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Frischella.s__Frischella_perrara	0.0	8.065	0.0	0.0	0.0	38.137	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Gilliamella.s__Gilliamella_apicola	0.0	8.772	0.0	0.0	0.0	9.524	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	25.397	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Lactobacillus.s__Lactobacillus_apinorum	0.0	6.944	13.072	0.0	16.949	118.353	7.692	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Lactobacillus.s__Lactobacillus_kunkeei	160.694	193.884	308.177	79.883	890.437	430.509	426.443	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	13.986	0.0	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Parasaccharibacter.s__Parasaccharibacter_apium	0.0	8.333	0.0	0.0	0.0	14.493	0.0	0.0
GO:0000036: [MF] ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	55.214	0.0	23.368	0.0
GO:0000049: [MF] tRNA binding	1266.581	2457.513	3336.557	1206.766	10283.278	4440.596	6714.334	13.465
GO:0000049: [MF] tRNA binding|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	135.19	0.0	0.0	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Acinetobacter.s__Acinetobacter_nectaris	7.246	0.0	206.033	0.0	610.22	0.0	263.77	0.0
GO:0000049: [MF] tRNA binding|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	60.548	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Acinetobacter.s__Acinetobacter_seifertii	0.0	0.0	0.0	0.0	16.568	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Bartonella.s__Bartonella_apis	0.0	0.0	0.0	0.0	0.0	29.179	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Bombella.s__Bombella_intestini	0.0	65.591	0.0	0.0	37.081	34.809	117.966	0.0
GO:0000049: [MF] tRNA binding|g__Cutibacterium.s__Cutibacterium_acnes	0.0	5.587	0.0	0.0	0.0	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	470.61	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	35.935	0.0	0.0	0.0	64.232	0.0
GO:0000049: [MF] tRNA binding|g__Frischella.s__Frischella_perrara	0.0	4.202	0.0	0.0	0.0	185.1	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Fructobacillus.s__Fructobacillus_fructosus	0.0	16.175	6.633	0.0	11.984	0.0	16.84	0.0
GO:0000049: [MF] tRNA binding|g__Gilliamella.s__Gilliamella_apicola	0.0	3.861	0.0	0.0	26.505	107.552	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	173.674	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Lactobacillus.s__Lactobacillus_apinorum	81.903	468.867	635.067	185.102	532.327	799.801	1223.086	0.0
GO:0000049: [MF] tRNA binding|g__Lactobacillus.s__Lactobacillus_kunkeei	1161.364	1814.543	2229.046	938.145	7097.072	3224.738	4815.443	5.289
GO:0000049: [MF] tRNA binding|g__Leuconostoc.s__Leuconostoc_pseudomesenteroides	0.0	0.0	0.0	0.0	20.102	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	189.472	0.0	0.0	0.0
GO:0000049: [MF] tRNA binding|g__Parasaccharibacter.s__Parasaccharibacter_apium	16.068	78.688	81.141	83.518	122.53	48.579	155.725	8.176
GO:0000049: [MF] tRNA binding|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	906.723	0.0	57.273	0.0
GO:0000049: [MF] tRNA binding|g__Spiroplasma.s__Spiroplasma_melliferum	0.0	0.0	7.511	0.0	7.865	10.839	0.0	0.0
GO:0000050: [BP] urea cycle	0.0	0.0	0.0	0.0	57.469	0.0	9.391	0.0
GO:0000050: [BP] urea cycle|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	22.15	0.0	0.0	0.0
GO:0000050: [BP] urea cycle|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	2.904	0.0
GO:0000050: [BP] urea cycle|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.867	0.0	0.0	0.0
GO:0000050: [BP] urea cycle|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	3.862	0.0	0.0	0.0
GO:0000050: [BP] urea cycle|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	30.59	0.0	6.487	0.0
GO:0000103: [BP] sulfate assimilation	7.945	11.933	34.19	0.0	214.19	59.023	27.389	0.0
GO:0000103: [BP] sulfate assimilation|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	9.233	0.0	0.0	0.0	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Acinetobacter.s__Acinetobacter_nectaris	7.945	0.0	24.957	0.0	53.705	0.0	5.395	0.0
GO:0000103: [BP] sulfate assimilation|g__Bombella.s__Bombella_intestini	0.0	4.13	0.0	0.0	0.0	0.0	4.556	0.0
GO:0000103: [BP] sulfate assimilation|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	50.37	0.0	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	7.67	0.0
GO:0000103: [BP] sulfate assimilation|g__Frischella.s__Frischella_perrara	0.0	3.681	0.0	0.0	0.0	17.587	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Gilliamella.s__Gilliamella_apicola	0.0	1.22	0.0	0.0	0.0	41.436	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	2.765	0.0	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	21.785	0.0	0.0	0.0
GO:0000103: [BP] sulfate assimilation|g__Parasaccharibacter.s__Parasaccharibacter_apium	0.0	2.901	0.0	0.0	0.0	0.0	8.528	0.0
GO:0000103: [BP] sulfate assimilation|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	85.566	0.0	1.239	0.0
GO:0000104: [MF] succinate dehydrogenase activity	71.509	78.744	160.886	41.744	389.751	159.859	271.764	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	21.671	0.0	63.443	0.0	27.571	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	27.22	0.0	0.0	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	0.0	15.347	0.0	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Lactobacillus.s__Lactobacillus_apinorum	0.0	15.282	36.031	0.0	18.494	33.975	66.138	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Lactobacillus.s__Lactobacillus_kunkeei	71.509	63.462	103.183	41.744	254.339	110.536	178.054	0.0
GO:0000104: [MF] succinate dehydrogenase activity|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	26.254	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process	85.473	99.569	230.165	61.941	815.228	316.307	343.74	8.762
GO:0000105: [BP] histidine biosynthetic process|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	16.384	0.0	0.0	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Acinetobacter.s__Acinetobacter_nectaris	22.126	0.0	82.77	0.0	229.032	0.0	36.253	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	22.169	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Bartonella.s__Bartonella_apis	0.0	0.0	0.0	0.0	0.0	19.091	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Bombella.s__Bombella_intestini	0.0	2.331	0.0	0.0	7.735	2.95	3.825	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	12.229	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	6.401	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	75.934	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	14.495	9.702	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Lactobacillus.s__Lactobacillus_apinorum	0.0	12.419	25.698	0.0	15.098	28.395	35.542	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Lactobacillus.s__Lactobacillus_kunkeei	47.492	65.9	75.145	37.68	324.982	146.535	181.822	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Leuconostoc.s__Leuconostoc_pseudomesenteroides	0.0	0.0	0.0	0.0	10.595	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	3.892	0.0	0.0	0.0
GO:0000105: [BP] histidine biosynthetic process|g__Parasaccharibacter.s__Parasaccharibacter_apium	15.854	18.918	30.167	24.262	51.945	33.699	79.897	8.762
GO:0000105: [BP] histidine biosynthetic process|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	123.058	0.0	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity	8.25	0.0	30.501	0.0	99.971	36.664	39.974	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	12.697	0.0	0.0	0.0	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Acinetobacter.s__Acinetobacter_nectaris	8.25	0.0	17.804	0.0	44.482	0.0	24.438	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	3.057	0.0	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Bartonella.s__Bartonella_apis	0.0	0.0	0.0	0.0	0.0	6.932	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	20.03	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	0.0	9.702	0.0	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Parasaccharibacter.s__Parasaccharibacter_apium	0.0	0.0	0.0	0.0	20.656	0.0	15.536	0.0
GO:0000107: [MF] imidazoleglycerol-phosphate synthase activity|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	31.777	0.0	0.0	0.0
GO:0000150: [MF] recombinase activity	91.696	126.294	273.107	216.898	1529.794	196.413	349.632	0.0
GO:0000150: [MF] recombinase activity|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	5.01	0.0	0.0	0.0	4.879	0.0
GO:0000150: [MF] recombinase activity|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	194.322	0.0	0.0	0.0
GO:0000150: [MF] recombinase activity|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	228.42	0.0	0.0	0.0
GO:0000150: [MF] recombinase activity|g__Lactobacillus.s__Lactobacillus_kunkeei	91.696	126.294	268.097	216.898	1068.378	196.413	344.752	0.0
GO:0000150: [MF] recombinase activity|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	38.675	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity	304.625	417.855	681.8	202.956	2294.537	1136.599	1301.219	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	0.0	0.0	196.991	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Acinetobacter.s__Acinetobacter_pittii	0.0	0.0	0.0	0.0	6.751	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Bartonella.s__Bartonella_apis	0.0	0.0	0.0	0.0	0.0	22.326	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Bombella.s__Bombella_intestini	0.0	0.0	0.0	0.0	1.378	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	27.393	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Erwinia.s__Erwinia_piriflorinigrans	0.0	0.0	0.0	0.0	0.0	0.0	11.413	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Frischella.s__Frischella_perrara	0.0	7.595	0.0	0.0	0.0	75.411	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Gilliamella.s__Gilliamella_apicola	0.0	0.0	0.0	0.0	0.0	28.129	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	16.944	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Lactobacillus.s__Lactobacillus_apinorum	9.873	38.624	104.341	18.445	94.519	174.693	181.864	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Lactobacillus.s__Lactobacillus_kunkeei	294.752	365.054	560.383	184.511	1788.618	836.04	1085.301	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	5.606	0.0	0.0	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Parasaccharibacter.s__Parasaccharibacter_apium	0.0	6.583	17.077	0.0	33.347	0.0	14.956	0.0
GO:0000155: [MF] phosphorelay sensor kinase activity|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	122.989	0.0	7.685	0.0
GO:0000156: [MF] phosphorelay response regulator activity	0.0	0.0	16.882	0.0	141.725	7.98	8.935	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Acinetobacter.s__Acinetobacter_boissieri	0.0	0.0	3.296	0.0	0.0	0.0	0.0	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Acinetobacter.s__Acinetobacter_nectaris	0.0	0.0	13.586	0.0	41.898	0.0	8.935	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Enterobacter.s__Enterobacter_cloacae_complex	0.0	0.0	0.0	0.0	14.443	0.0	0.0	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Frischella.s__Frischella_perrara	0.0	0.0	0.0	0.0	0.0	7.98	0.0	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	4.426	0.0	0.0	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	7.022	0.0	0.0	0.0
GO:0000156: [MF] phosphorelay response regulator activity|g__Rosenbergiella.s__Rosenbergiella_nectarea	0.0	0.0	0.0	0.0	73.937	0.0	0.0	0.0
GO:0000160: [BP] phosphorelay signal transduction system	319.091	561.89	808.421	267.638	2487.744	1298.358	1587.955	0.0
